date,symbol,weight
2011-07-20,ACN,0.5517790567827532
2011-07-20,ATVI,0.06417498826525242
2011-07-21,MMM,0.3413728878139448
2011-07-21,ABT,0.04516032766051975
2011-07-21,ACN,0.5497799367703108
2011-07-21,ATVI,0.0636868477552246
2011-07-22,MMM,0.3415360990827833
2011-07-22,ABT,0.04548572827535746
2011-07-22,ACN,0.5485775966803832
2011-07-22,ATVI,0.06440057596147605
2011-07-25,MMM,0.34088839478561966
2011-07-25,ABT,0.045229227710730166
2011-07-25,ACN,0.5484262120801571
2011-07-25,ATVI,0.06545616542349308
2011-07-26,MMM,0.328202131641965
2011-07-26,ABT,0.045684694728595154
2011-07-26,ACN,0.5596552528332629
2011-07-26,ATVI,0.06645792079617684
2011-07-27,MMM,0.32894024065970967
2011-07-27,ABT,0.04643556880564732
2011-07-27,ACN,0.5578502194918675
2011-07-27,ATVI,0.0667739710427755
2011-07-28,MMM,0.32799764411857346
2011-07-28,ABT,0.04638347182146066
2011-07-28,ACN,0.5589294007491151
2011-07-28,ATVI,0.06668948331085074
2011-07-29,MMM,0.3287536982557224
2011-07-29,ABT,0.04644827820693567
2011-07-29,ACN,0.5577947443541319
2011-07-29,ATVI,0.06700327918320989
2011-08-01,MMM,0.3286085884273074
2011-08-01,ABT,0.04585349929226435
2011-08-01,ACN,0.5582218138449819
2011-08-01,ATVI,0.0673160984354464
2011-08-02,MMM,0.328121850484409
2011-08-02,ABT,0.046341756285317136
2011-08-02,ACN,0.5580611164545034
2011-08-02,ATVI,0.06747527677577041
2011-08-03,MMM,0.3252387753889769
2011-08-03,ABT,0.045531015810718604
2011-08-03,ACN,0.5623181237730759
2011-08-03,ATVI,0.0669120850272286
2011-08-04,MMM,0.32409755037842436
2011-08-04,ABT,0.046113495643689585
2011-08-04,ACN,0.5614458758004247
2011-08-04,ATVI,0.06834307817746132
2011-08-05,MMM,0.3245477779657501
2011-08-05,ABT,0.0472610826335884
2011-08-05,ACN,0.5609479774281808
2011-08-05,ATVI,0.06724316197248079
2011-08-08,MMM,0.3283207329273944
2011-08-08,ABT,0.04816645522039971
2011-08-08,ACN,0.5552083932673914
2011-08-08,ATVI,0.06830441858481451
2011-08-09,MMM,0.3334213331436899
2011-08-09,ABT,0.04697306660524509
2011-08-09,ACN,0.5533164893028967
2011-08-09,ATVI,0.06628911094816835
2011-08-10,MMM,0.3334627777784483
2011-08-10,ABT,0.04794950281592456
2011-08-10,ACN,0.551899429001959
2011-08-10,ATVI,0.06668829040366805
2011-08-11,MMM,0.3328125887999381
2011-08-11,ABT,0.04854200396754206
2011-08-11,ACN,0.5531851629500921
2011-08-11,ATVI,0.06546024428242757
2011-08-12,MMM,0.3341210360064707
2011-08-12,ABT,0.04819627557764301
2011-08-12,ACN,0.5526517412579871
2011-08-12,ATVI,0.06503094715789925
2011-08-15,MMM,0.3327961867138339
2011-08-15,ABT,0.0478298086679088
2011-08-15,ACN,0.5534619026784846
2011-08-15,ATVI,0.06591210193977269
2011-08-16,MMM,0.3318829185250406
2011-08-16,ABT,0.048538969438113075
2011-08-16,ACN,0.5538117088188474
2011-08-16,ATVI,0.06576640321799884
2011-08-17,MMM,0.329243421612974
2011-08-17,ABT,0.04894500324264189
2011-08-17,ACN,0.5545023892975207
2011-08-17,ATVI,0.06730918584686339
2011-08-18,MMM,0.34051887493295957
2011-08-18,ABT,0.051565620468910625
2011-08-18,ACN,0.5372562968079411
2011-08-18,ATVI,0.07065920779018874
2011-08-19,MMM,0.34432362894023166
2011-08-19,ABT,0.05274051306727123
2011-08-19,ACN,0.5312446980326306
2011-08-19,ATVI,0.07169115995986637
2011-08-22,MMM,0.33971071624421645
2011-08-22,ABT,0.0522975792057043
2011-08-22,ACN,0.5352816887648644
2011-08-22,ATVI,0.07271001578521498
2011-08-23,MMM,0.3392344250044966
2011-08-23,ABT,0.05159556018824349
2011-08-23,ACN,0.5372524852207028
2011-08-23,ATVI,0.07191752958655713
2011-08-24,MMM,0.3389962528958526
2011-08-24,ABT,0.051768927047200874
2011-08-24,ACN,0.5381127399858472
2011-08-24,ATVI,0.07112208007109923
2011-08-25,MMM,0.3345590780007376
2011-08-25,ABT,0.051262525428485105
2011-08-25,ACN,0.5428722590561332
2011-08-25,ATVI,0.07130613751464403
2011-08-26,MMM,0.33623161644957583
2011-08-26,ABT,0.05055860271372302
2011-08-26,ACN,0.5421056837473545
2011-08-26,ATVI,0.07110409708934669
2011-08-29,MMM,0.33619946462749395
2011-08-29,ABT,0.05030817021228582
2011-08-29,ACN,0.5421779459261563
2011-08-29,ATVI,0.0713144192340639
2011-08-30,MMM,0.33188102533018576
2011-08-30,ABT,0.05019428543042755
2011-08-30,ACN,0.546226741400905
2011-08-30,ATVI,0.0716979478384817
2011-08-31,MMM,0.335507064679024
2011-08-31,ABT,0.05093309892229693
2011-08-31,ACN,0.5416914601747151
2011-08-31,ATVI,0.07186837622396389
2011-09-01,MMM,0.33491275933720666
2011-09-01,ABT,0.05113521981663979
2011-09-01,ACN,0.5427302236757647
2011-09-01,ATVI,0.07122179717038873
2011-09-02,MMM,0.3344368951137284
2011-09-02,ABT,0.051606903560229164
2011-09-02,ACN,0.5423272766163302
2011-09-02,ATVI,0.07162892470971222
2011-09-06,MMM,0.3329716208798068
2011-09-06,ABT,0.052472284239227396
2011-09-06,ACN,0.5407377212924322
2011-09-06,ATVI,0.07381837358853365
2011-09-07,MMM,0.33393878964912116
2011-09-07,ABT,0.0520026002563955
2011-09-07,ACN,0.540883863523114
2011-09-07,ATVI,0.07317474657136942
2011-09-08,MMM,0.33106326252770396
2011-09-08,ABT,0.05154514090252044
2011-09-08,ACN,0.544775716254202
2011-09-08,ATVI,0.07261588031557371
2011-09-09,MMM,0.332641661174028
2011-09-09,ABT,0.0525029007904154
2011-09-09,ACN,0.5405155618812011
2011-09-09,ATVI,0.07433987615435547
2011-09-12,MMM,0.3362531790719522
2011-09-12,ABT,0.052090173362258185
2011-09-12,ACN,0.5375666006824472
2011-09-12,ATVI,0.07409004688334249
2011-09-13,MMM,0.3314602164234902
2011-09-13,ABT,0.05168978098617349
2011-09-13,ACN,0.5416420566788516
2011-09-13,ATVI,0.07520794591148454
2011-09-14,MMM,0.33404019308172345
2011-09-14,ABT,0.05136623451599116
2011-09-14,ACN,0.5389677828589418
2011-09-14,ATVI,0.0756257895433436
2011-09-15,MMM,0.3310077452666965
2011-09-15,ABT,0.050513106542907846
2011-09-15,ACN,0.5441532713327599
2011-09-15,ATVI,0.07432587685763575
2011-09-16,MMM,0.32366638209824405
2011-09-16,ABT,0.050302619495528555
2011-09-16,ACN,0.5528413188930186
2011-09-16,ATVI,0.07318967951320879
2011-09-19,MMM,0.3216749196537876
2011-09-19,ABT,0.05065086495687999
2011-09-19,ACN,0.5543318454576348
2011-09-19,ATVI,0.07334236993169768
2011-09-20,MMM,0.32194016471740977
2011-09-20,ABT,0.05145316678885324
2011-09-20,ACN,0.552959959008493
2011-09-20,ATVI,0.07364670948524396
2011-09-21,MMM,0.3179608905096048
2011-09-21,ABT,0.051698489943842296
2011-09-21,ACN,0.5559317695781287
2011-09-21,ATVI,0.07440884996842402
2011-09-22,MMM,0.3193369447947436
2011-09-22,ABT,0.0532689062096292
2011-09-22,ACN,0.55150234629624
2011-09-22,ATVI,0.07589180269938721
2011-09-23,MMM,0.3219471952049354
2011-09-23,ABT,0.05319501026715081
2011-09-23,ACN,0.54836324330894
2011-09-23,ATVI,0.07649455121897375
2011-09-26,MMM,0.3195700127634313
2011-09-26,ABT,0.051745409064637336
2011-09-26,ACN,0.5516715647759035
2011-09-26,ATVI,0.07701301339602802
2011-09-27,MMM,0.31656985539213556
2011-09-27,ABT,0.05097517177371714
2011-09-27,ACN,0.5566325903769278
2011-09-27,ATVI,0.07582238245721944
2011-09-28,MMM,0.3086817049218383
2011-09-28,ABT,0.051223123491615154
2011-09-28,ACN,0.5644136292403827
2011-09-28,ATVI,0.07568154234616382
2011-09-29,MMM,0.3092033265273734
2011-09-29,ABT,0.05160498711470637
2011-09-29,ACN,0.5646393738361274
2011-09-29,ATVI,0.07455231252179273
2011-09-30,MMM,0.3073090590135749
2011-09-30,ABT,0.052517251958615674
2011-09-30,ACN,0.563763790337429
2011-09-30,ATVI,0.07640989869038047
2011-10-03,MMM,0.3084771794260839
2011-10-03,ABT,0.05232314941988063
2011-10-03,ACN,0.5612431867156799
2011-10-03,ATVI,0.07795648443835547
2011-10-04,MMM,0.3026394100799752
2011-10-04,ABT,0.05091595646126824
2011-10-04,ACN,0.5701018375773906
2011-10-04,ATVI,0.07634279588136587
2011-10-05,MMM,0.30203054426708054
2011-10-05,ABT,0.05105860244946331
2011-10-05,ACN,0.5710180262441571
2011-10-05,ATVI,0.07589282703929917
2011-10-06,MMM,0.3059011709268679
2011-10-06,ABT,0.05031314379327571
2011-10-06,ACN,0.5665215670843058
2011-10-06,ATVI,0.07726411819555068
2011-10-07,MMM,0.3015990659855367
2011-10-07,ABT,0.050506347506862496
2011-10-07,ACN,0.5711669996854877
2011-10-07,ATVI,0.07672758682211298
2011-10-10,MMM,0.30411435734949
2011-10-10,ABT,0.050039046758696644
2011-10-10,ACN,0.5687279209033402
2011-10-10,ATVI,0.07711867498847307
2011-10-11,MMM,0.3044527836443135
2011-10-11,ABT,0.05036784789668246
2011-10-11,ACN,0.5679108275885704
2011-10-11,ATVI,0.07726854087043368
2011-10-12,MMM,0.30900400133629885
2011-10-12,ABT,0.04950513941317095
2011-10-12,ACN,0.5660735359970923
2011-10-12,ATVI,0.07541732325343788
2011-10-13,MMM,0.3079471332171423
2011-10-13,ABT,0.04952001064480976
2011-10-13,ACN,0.5658231490478283
2011-10-13,ATVI,0.07670970709021974
2011-10-14,MMM,0.30587013715285677
2011-10-14,ABT,0.0490459067069365
2011-10-14,ACN,0.569944352474825
2011-10-14,ATVI,0.07513960366538176
2011-10-17,MMM,0.3010162707617818
2011-10-17,ABT,0.049525608241633844
2011-10-17,ACN,0.5726370836512362
2011-10-17,ATVI,0.07682103734534813
2011-10-18,MMM,0.308345703775162
2011-10-18,ABT,0.04950351103108887
2011-10-18,ACN,0.5653594843721438
2011-10-18,ATVI,0.07679130082160524
2011-10-19,MMM,0.30692092375200725
2011-10-19,ABT,0.05046089853306573
2011-10-19,ACN,0.5662434506895829
2011-10-19,ATVI,0.07637472702534416
2011-10-20,MMM,0.30942684141787985
2011-10-20,ABT,0.05099401242312417
2011-10-20,ACN,0.5612982453147801
2011-10-20,ATVI,0.07828090084421578
2011-10-21,MMM,0.31093047234525406
2011-10-21,ABT,0.049919647813296754
2011-10-21,ACN,0.5609729678959289
2011-10-21,ATVI,0.07817691194552039
2011-10-24,MMM,0.31443503886224394
2011-10-24,ABT,0.04906167440325855
2011-10-24,ACN,0.5583345371122579
2011-10-24,ATVI,0.07816874962223952
2011-10-25,MMM,0.30155913276117624
2011-10-25,ABT,0.049759957001212655
2011-10-25,ACN,0.5692398079537718
2011-10-25,ATVI,0.07944110228383917
2011-10-26,MMM,0.3012528533747095
2011-10-26,ABT,0.050341629093780746
2011-10-26,ACN,0.5692004991148267
2011-10-26,ATVI,0.07920501841668297
2011-10-27,MMM,0.30444938301425517
2011-10-27,ABT,0.0485629687523884
2011-10-27,ACN,0.5717073905382829
2011-10-27,ATVI,0.0752802576950734
2011-10-28,MMM,0.3015666263321633
2011-10-28,ABT,0.04842700597031504
2011-10-28,ACN,0.5748380938006528
2011-10-28,ATVI,0.07516827389686886
2011-10-31,MMM,0.3008241213885939
2011-10-31,ABT,0.049198571460142115
2011-10-31,ACN,0.5735149848597317
2011-10-31,ATVI,0.0764623222915322
2011-11-01,MMM,0.30283471330316486
2011-11-01,ABT,0.05008510398556608
2011-11-01,ACN,0.5684333774643436
2011-11-01,ATVI,0.07864680524692547
2011-11-02,MMM,0.3038762255762629
2011-11-02,ABT,0.04938436845920649
2011-11-02,ACN,0.5691353486743574
2011-11-02,ATVI,0.07760405729017315
2011-11-03,MMM,0.3055131123269601
2011-11-03,ABT,0.04954884330928593
2011-11-03,ACN,0.5679459770433852
2011-11-03,ATVI,0.07699206732036862
2011-11-04,MMM,0.3073240149773764
2011-11-04,ABT,0.049582080196845575
2011-11-04,ACN,0.5642670419233916
2011-11-04,ATVI,0.07882686290238647
2011-11-07,MMM,0.3086775763559961
2011-11-07,ABT,0.04983551013738238
2011-11-07,ACN,0.561654504308074
2011-11-07,ATVI,0.07983240919854762
2011-11-08,MMM,0.3111797817986956
2011-11-08,ABT,0.049500373897167084
2011-11-08,ACN,0.5598611936654175
2011-11-08,ATVI,0.07945865063871982
2011-11-09,MMM,0.3122464328921556
2011-11-09,ABT,0.05019774334767895
2011-11-09,ACN,0.5603637625654339
2011-11-09,ATVI,0.07719206119473163
2011-11-10,MMM,0.3146933504978992
2011-11-10,ABT,0.05070901528715132
2011-11-10,ACN,0.5583142734804613
2011-11-10,ATVI,0.07628336073448828
2011-11-11,MMM,0.3142498072418919
2011-11-11,ABT,0.049956650923941734
2011-11-11,ACN,0.5629879457439845
2011-11-11,ATVI,0.07280559609018195
2011-11-14,MMM,0.3174705872485267
2011-11-14,ABT,0.050457789137267915
2011-11-14,ACN,0.557619015188483
2011-11-14,ATVI,0.07445260842572234
2011-11-15,MMM,0.3172032103629893
2011-11-15,ABT,0.05065695953619196
2011-11-15,ACN,0.5611207189136164
2011-11-15,ATVI,0.0710191111872024
2011-11-16,MMM,0.32041246378191013
2011-11-16,ABT,0.05048408436377467
2011-11-16,ACN,0.5570135854002638
2011-11-16,ATVI,0.07208986645405137
2011-11-17,MMM,0.3208369924488891
2011-11-17,ABT,0.0511115208147213
2011-11-17,ACN,0.5554712420813165
2011-11-17,ATVI,0.07258024465507319
2011-11-18,MMM,0.3231884767032767
2011-11-18,ABT,0.051521702821730804
2011-11-18,ACN,0.552759007911286
2011-11-18,ATVI,0.0725308125637064
2011-11-21,MMM,0.3179869941108813
2011-11-21,ABT,0.0513529803750707
2011-11-21,ACN,0.5583736585368536
2011-11-21,ATVI,0.07228636697719444
2011-11-22,MMM,0.3171617119311629
2011-11-22,ABT,0.05151002719144466
2011-11-22,ACN,0.5585884894204771
2011-11-22,ATVI,0.07273977145691526
2011-11-23,MMM,0.31501414654152077
2011-11-23,ABT,0.05237205698945256
2011-11-23,ACN,0.559114666745765
2011-11-23,ATVI,0.0734991297232615
2011-11-25,MMM,0.31655965851041595
2011-11-25,ABT,0.051921875415448106
2011-11-25,ACN,0.5582311391188218
2011-11-25,ATVI,0.07328732695531409
2011-11-28,MMM,0.31472254951762346
2011-11-28,ABT,0.051681672516787805
2011-11-28,ACN,0.5597339762499474
2011-11-28,ATVI,0.07386180171564141
2011-11-29,MMM,0.31267876595646643
2011-11-29,ABT,0.05151947002584649
2011-11-29,ACN,0.5623886417048082
2011-11-29,ATVI,0.07341312231287887
2011-11-30,MMM,0.3146188299642349
2011-11-30,ABT,0.050805402300964406
2011-11-30,ACN,0.5622491545819492
2011-11-30,ATVI,0.07232661315285147
2011-12-01,MMM,0.31254946602935013
2011-12-01,ABT,0.05090833538799747
2011-12-01,ACN,0.5640875523463833
2011-12-01,ATVI,0.07245464623626915
2011-12-02,MMM,0.3102227596567078
2011-12-02,ABT,0.05052622278520444
2011-12-02,ACN,0.5676656395702373
2011-12-02,ATVI,0.07158537798785045
2011-12-05,MMM,0.3101729397302422
2011-12-05,ABT,0.04993488162943618
2011-12-05,ACN,0.568375719288211
2011-12-05,ATVI,0.07151645935211069
2011-12-06,MMM,0.31382167772946096
2011-12-06,ABT,0.04999494746220667
2011-12-06,ACN,0.5652267357202281
2011-12-06,ATVI,0.07095663908810432
2011-12-07,MMM,0.3165588968028423
2011-12-07,ABT,0.050419347314510754
2011-12-07,ACN,0.5623060553562237
2011-12-07,ATVI,0.07071570052642326
2011-12-08,MMM,0.3179888153385592
2011-12-08,ABT,0.051368948714733714
2011-12-08,ACN,0.5599187718501749
2011-12-08,ATVI,0.07072346409653221
2011-12-09,MMM,0.31563628125874965
2011-12-09,ABT,0.05026884746561138
2011-12-09,ACN,0.5635950861733275
2011-12-09,ATVI,0.07049978510231142
2011-12-12,MMM,0.3131662253483498
2011-12-12,ABT,0.05059218879525076
2011-12-12,ACN,0.565595571966127
2011-12-12,ATVI,0.07064601389027242
2011-12-13,MMM,0.31111462658314243
2011-12-13,ABT,0.051082790827859464
2011-12-13,ACN,0.5673992384499011
2011-12-13,ATVI,0.070403344139097
2011-12-14,MMM,0.3150042170272196
2011-12-14,ABT,0.05219883945802434
2011-12-14,ACN,0.5620203004526383
2011-12-14,ATVI,0.07077664306211778
2011-12-15,MMM,0.3152595459744605
2011-12-15,ABT,0.052642263969712735
2011-12-15,ACN,0.5609788995185916
2011-12-15,ATVI,0.07111929053723513
2011-12-16,MMM,0.32161237887524347
2011-12-16,ABT,0.0536962541185346
2011-12-16,ACN,0.5520258113632629
2011-12-16,ATVI,0.07266555564295896
2011-12-19,MMM,0.32145926047803264
2011-12-19,ABT,0.053859723513351415
2011-12-19,ACN,0.5524951951803762
2011-12-19,ATVI,0.0721858208282398
2011-12-20,MMM,0.3253051275467785
2011-12-20,ABT,0.05330979013956989
2011-12-20,ACN,0.549263827921759
2011-12-20,ATVI,0.07212125439189265
2011-12-21,MMM,0.3315099701727621
2011-12-21,ABT,0.05511371787477125
2011-12-21,ACN,0.5392216754994468
2011-12-21,ATVI,0.07415463645301973
2011-12-22,MMM,0.3323612932266499
2011-12-22,ABT,0.05480009830469888
2011-12-22,ACN,0.5395688911557455
2011-12-22,ATVI,0.07326971731290582
2011-12-23,MMM,0.33392346925367106
2011-12-23,ABT,0.05459439924941241
2011-12-23,ACN,0.5371415024170618
2011-12-23,ATVI,0.07434062907985484
2011-12-27,MMM,0.3339969333909767
2011-12-27,ABT,0.05475782060442294
2011-12-27,ACN,0.5371432273712228
2011-12-27,ATVI,0.07410201863337747
2011-12-28,MMM,0.33137515968393794
2011-12-28,ABT,0.054692640892092206
2011-12-28,ACN,0.5396331127714612
2011-12-28,ATVI,0.07429908665250866
2011-12-29,MMM,0.3301919284025079
2011-12-29,ABT,0.054342549413369426
2011-12-29,ACN,0.5412718672720217
2011-12-29,ATVI,0.07419365491210103
2011-12-30,MMM,0.33119297333301717
2011-12-30,ABT,0.05466351472455178
2011-12-30,ACN,0.5392573511381281
2011-12-30,ATVI,0.0748861608043029
2012-01-03,MMM,0.33696284786878017
2012-01-03,ABT,0.05491786645300505
2012-01-03,ACN,0.5342610959103976
2012-01-03,ATVI,0.07385818976781719
2012-01-04,MMM,0.33912871186025423
2012-01-04,ABT,0.05460519348721951
2012-01-04,ACN,0.5330863245059176
2012-01-04,ATVI,0.07317977014660867
2012-01-05,MMM,0.3416390209714168
2012-01-05,ABT,0.05513169239191591
2012-01-05,ACN,0.5291735277610288
2012-01-05,ATVI,0.07405575887563855
2012-01-06,MMM,0.3406948241913988
2012-01-06,ABT,0.05476290992636653
2012-01-06,ACN,0.5295133976194606
2012-01-06,ATVI,0.0750288682627741
2012-01-09,MMM,0.34244058148996925
2012-01-09,ABT,0.05470557612735099
2012-01-09,ACN,0.5281350821929796
2012-01-09,ATVI,0.07471876018970022
2012-01-10,MMM,0.33990458894602127
2012-01-10,ABT,0.05427496595979326
2012-01-10,ACN,0.5305212995109172
2012-01-10,ATVI,0.07529914558326822
2012-01-11,MMM,0.3348720488461706
2012-01-11,ABT,0.05314798076538561
2012-01-11,ACN,0.5363669223907779
2012-01-11,ATVI,0.07561304799766576
2012-01-12,MMM,0.33550571798848305
2012-01-12,ABT,0.05267803176588419
2012-01-12,ACN,0.5368171068913118
2012-01-12,ATVI,0.07499914335432088
2012-01-13,MMM,0.3365774552836696
2012-01-13,ABT,0.053536934268747616
2012-01-13,ACN,0.5359674019925039
2012-01-13,ATVI,0.07391820845507885
2012-01-17,MMM,0.33785949757393663
2012-01-17,ABT,0.05360833763153729
2012-01-17,ACN,0.5363915634951618
2012-01-17,ATVI,0.0721406012993642
2012-01-18,MMM,0.3348673982606434
2012-01-18,ABT,0.052278410222158206
2012-01-18,ACN,0.5407594883416525
2012-01-18,ATVI,0.07209470317554584
2012-01-19,MMM,0.3369891063128792
2012-01-19,ABT,0.05222798870000691
2012-01-19,ACN,0.5380828101182198
2012-01-19,ATVI,0.07270009486889406
2012-01-20,MMM,0.3334218163252404
2012-01-20,ABT,0.05207380048075385
2012-01-20,ACN,0.543148612609883
2012-01-20,ATVI,0.07135577058412278
2012-01-23,MMM,0.33145913827222473
2012-01-23,ABT,0.05175430168023177
2012-01-23,ACN,0.5466888187986136
2012-01-23,ATVI,0.0700977412489299
2012-01-24,MMM,0.3313224541332448
2012-01-24,ABT,0.05178080576021923
2012-01-24,ACN,0.5458742845597611
2012-01-24,ATVI,0.07102245554677493
2012-01-25,MMM,0.3318118174783942
2012-01-25,ABT,0.050837133138038025
2012-01-25,ACN,0.5485753021359616
2012-01-25,ATVI,0.06877574724760609
2012-01-26,MMM,0.3355963256418696
2012-01-26,ABT,0.0504402309913796
2012-01-26,ACN,0.5452769396015361
2012-01-26,ATVI,0.06868650376521471
2012-01-27,MMM,0.33646966039876913
2012-01-27,ABT,0.05077932095937536
2012-01-27,ACN,0.5426371422311369
2012-01-27,ATVI,0.07011387641071855
2012-01-30,MMM,0.33423601780496537
2012-01-30,ABT,0.050006600199070265
2012-01-30,ACN,0.5458984538477464
2012-01-30,ATVI,0.06985892814821795
2012-01-31,MMM,0.3315102046792991
2012-01-31,ABT,0.04966564184110788
2012-01-31,ACN,0.5480566069523023
2012-01-31,ATVI,0.07076754652729066
2012-02-01,MMM,0.3300498854512774
2012-02-01,ABT,0.04918428430175524
2012-02-01,ACN,0.5518464249983113
2012-02-01,ATVI,0.06891940524865611
2012-02-02,MMM,0.33219657268982955
2012-02-02,ABT,0.04963207429894065
2012-02-02,ACN,0.5487531740904568
2012-02-02,ATVI,0.06941817892077302
2012-02-03,MMM,0.3309074023972544
2012-02-03,ABT,0.049768080266462185
2012-02-03,ACN,0.5498464124266389
2012-02-03,ATVI,0.0694781049096445
2012-02-06,MMM,0.33232369389351624
2012-02-06,ABT,0.05043323195860022
2012-02-06,ACN,0.5471044034828594
2012-02-06,ATVI,0.07013867066502423
2012-02-07,MMM,0.33189230525700775
2012-02-07,ABT,0.05046854084898182
2012-02-07,ACN,0.547174817944982
2012-02-07,ATVI,0.07046433594902833
2012-02-08,MMM,0.33473968295030804
2012-02-08,ABT,0.050727428770257335
2012-02-08,ACN,0.5429008039335501
2012-02-08,ATVI,0.07163208434588457
2012-02-09,MMM,0.33367215065679373
2012-02-09,ABT,0.050255008940941384
2012-02-09,ACN,0.5440842655677018
2012-02-09,ATVI,0.07198857483456303
2012-02-10,MMM,0.3335427359810094
2012-02-10,ABT,0.05060509179429665
2012-02-10,ACN,0.5450595055645903
2012-02-10,ATVI,0.07079266666010368
2012-02-13,MMM,0.3345076698056782
2012-02-13,ABT,0.050283965355656914
2012-02-13,ACN,0.5453846853827632
2012-02-13,ATVI,0.06982367945590158
2012-02-14,MMM,0.33383454486269754
2012-02-14,ABT,0.05013277589153374
2012-02-14,ACN,0.5450088944761668
2012-02-14,ATVI,0.07102378476960186
2012-02-15,MMM,0.330064876527362
2012-02-15,ABT,0.05047076393750773
2012-02-15,ACN,0.5489068769205576
2012-02-15,ATVI,0.07055748261457268
2012-02-16,MMM,0.3295690132393425
2012-02-16,ABT,0.05037875958379653
2012-02-16,ACN,0.5494383546451198
2012-02-16,ATVI,0.07061387253174109
2012-02-17,MMM,0.32979190394044794
2012-02-17,ABT,0.05092547746140577
2012-02-17,ACN,0.550186768712591
2012-02-17,ATVI,0.06909584988555524
2012-02-21,MMM,0.33125007095395115
2012-02-21,ABT,0.05094585370427356
2012-02-21,ACN,0.549625548907337
2012-02-21,ATVI,0.06817852643443827
2012-02-22,MMM,0.3302668012054176
2012-02-22,ABT,0.050765217200939655
2012-02-22,ACN,0.5506641722810777
2012-02-22,ATVI,0.06830380931256508
2012-02-23,MMM,0.327760100163975
2012-02-23,ABT,0.05035334395918056
2012-02-23,ACN,0.5538176082960087
2012-02-23,ATVI,0.06806894758083581
2012-02-24,MMM,0.3277502704858937
2012-02-24,ABT,0.05054607296643312
2012-02-24,ACN,0.5541469658435505
2012-02-24,ATVI,0.06755669070412267
2012-02-27,MMM,0.32780804440732325
2012-02-27,ABT,0.05054030875846419
2012-02-27,ACN,0.5551557831651217
2012-02-27,ATVI,0.06649586366909084
2012-02-28,MMM,0.3263506063189491
2012-02-28,ABT,0.05088007285484947
2012-02-28,ACN,0.5555062164613945
2012-02-28,ATVI,0.0672631043648069
2012-02-29,MMM,0.32691966996064825
2012-02-29,ABT,0.05068272707380955
2012-02-29,ACN,0.5555022237665083
2012-02-29,ATVI,0.066895379199034
2012-03-01,MMM,0.32650266407135226
2012-03-01,ABT,0.051317367951327034
2012-03-01,ACN,0.5567973321869977
2012-03-01,ATVI,0.06538263579032305
2012-03-02,MMM,0.32681977827764946
2012-03-02,ABT,0.05141231252074108
2012-03-02,ACN,0.5564002170757716
2012-03-02,ATVI,0.06536769212583786
2012-03-05,MMM,0.3217693643088891
2012-03-05,ABT,0.05078774353388883
2012-03-05,ACN,0.5625235375290996
2012-03-05,ATVI,0.06491935462812252
2012-03-06,MMM,0.3209131605968431
2012-03-06,ABT,0.05106789337377353
2012-03-06,ACN,0.5615508205425578
2012-03-06,ATVI,0.06646812548682555
2012-03-07,MMM,0.32168855859992634
2012-03-07,ABT,0.05079857010861175
2012-03-07,ACN,0.5608943218518908
2012-03-07,ATVI,0.06661854943957116
2012-03-08,MMM,0.3221122888416259
2012-03-08,ABT,0.05123423830233264
2012-03-08,ACN,0.5597309385416092
2012-03-08,ATVI,0.0669225343144323
2012-03-09,MMM,0.32062980631604665
2012-03-09,ABT,0.05135319554632434
2012-03-09,ACN,0.562025623807421
2012-03-09,ATVI,0.06599137433020795
2012-03-12,MMM,0.32149030811132384
2012-03-12,ABT,0.051302435194173907
2012-03-12,ACN,0.561432852393618
2012-03-12,ATVI,0.06577440430088423
2012-03-13,MMM,0.3204638716353418
2012-03-13,ABT,0.05104779960421404
2012-03-13,ACN,0.5633845134862445
2012-03-13,ATVI,0.06510381527419958
2012-03-14,MMM,0.3196283324037918
2012-03-14,ABT,0.05089772084296601
2012-03-14,ACN,0.5629551461652853
2012-03-14,ATVI,0.06651880058795688
2012-03-15,MMM,0.31921065187611386
2012-03-15,ABT,0.05029510002628612
2012-03-15,ACN,0.5642048360579938
2012-03-15,ATVI,0.06628941203960632
2012-03-16,MMM,0.3177691193354918
2012-03-16,ABT,0.050577821948739526
2012-03-16,ACN,0.5643275878131124
2012-03-16,ATVI,0.0673254709026563
2012-03-19,MMM,0.3188015055082285
2012-03-19,ABT,0.05132216070651276
2012-03-19,ACN,0.563160349754988
2012-03-19,ATVI,0.06671598403027078
2012-03-20,MMM,0.3187429152366626
2012-03-20,ABT,0.051690744149868205
2012-03-20,ACN,0.5625714656035724
2012-03-20,ATVI,0.06699487500989673
2012-03-21,MMM,0.31576793305327816
2012-03-21,ABT,0.05145318829429751
2012-03-21,ACN,0.5660275791953198
2012-03-21,ATVI,0.06675129945710453
2012-03-22,MMM,0.3153243543529715
2012-03-22,ABT,0.05133900776036397
2012-03-22,ACN,0.5653551707265652
2012-03-22,ATVI,0.06798146716009926
2012-03-23,MMM,0.3112433129919271
2012-03-23,ABT,0.050982354734376734
2012-03-23,ACN,0.5706948180382156
2012-03-23,ATVI,0.06707951423548052
2012-03-26,MMM,0.3098409126774115
2012-03-26,ABT,0.050868868172571836
2012-03-26,ACN,0.5726945898575018
2012-03-26,ATVI,0.06659562929251492
2012-03-27,MMM,0.31081645399175717
2012-03-27,ABT,0.0513019894220585
